"Country","Stage","dim3","CostItem","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010"
"HU000000","COCO2","UVAB","REPM",,,,,,637.544048,638.557313,648.187085,664.615191,681.476637,698.375661,723.062223,735.562303,666.114542,644.633911,653.401261,698.639522,801.519687,885.439522,882.128398,944.120459,1000,962.102001,1057.037107,1085.978776,1023.059003,1081.150368
"HU000000","COCO2","UVAB","SEED",,,,,,742.590011,751.495121,781.228407,771.196671,744.565239,779.4575,797.76441,820.693885,469.356329,459.005091,536.611704,594.522233,731.25022,891.962604,922.841579,965.384466,1000,996.864604,1118.28271,1256.128045,1088.694134,1132.060228
"HU000000","COCO2","UVAB","SERI",,,,,,639.199331,640.785518,651.654632,664.942101,677.68724,684.531835,703.556722,719.363548,566.340536,569.516833,596.245892,636.368388,704.264767,783.188486,796.031683,885.594102,1000,985.598511,1046.574675,1161.874222,1052.808989,1106.215213
"HU000000","COCO2","UVAB","WATR",,,,,,858.695828,845.587787,868.721001,871.364411,855.398111,833.079589,841.08587,857.669107,685.751072,641.863376,644.629437,705.418933,816.873982,883.534302,897.470248,983.307098,1000,989.688829,1181.061628,1384.234432,1163.306547,1255.347545
"HU000000","COCO2","UVAG","ELEC",,,,,,854.231359,842.95334,816.657376,999.851238,806.048691,811.209158,809.95294,844.631143,868.61295,856.965819,849.405472,850.880582,867.342558,892.965043,910.545639,925.021144,1000,1103.535299,1157.744193,1277.169382,1258.828041,1194.468304
"HU000000","COCO2","UVAG","ELUB",,,,,,716.582183,716.098309,711.389133,715.403084,695.04254,688.386048,714.819614,733.0872,734.460366,697.515825,692.880588,796.231081,789.712568,740.521564,889.815597,899.357013,1000,1113.852818,1164.714319,1389.745108,1201.768043,1250.636889
"HU000000","COCO2","UVAG","INPO",,,,,,753.237853,758.410246,760.799658,758.588989,750.039866,776.494228,781.996092,784.425574,590.030015,581.040015,591.615985,651.810948,717.037309,807.192513,822.826674,928.119884,1000,987.611848,1122.379055,1231.641012,1087.119051,1161.723023
"HU000000","COCO2","UVAG","IPHA",,,,,,681.925746,669.639118,685.487149,693.194417,698.890926,698.389493,715.176836,737.151223,740.499084,656.319046,660.281353,716.494845,786.868973,814.268728,793.080594,861.518662,1000,938.912478,1046.464353,1157.13452,1077.483641,1077.167981
"HU000000","COCO2","UVAG","PLAP",,,,,,788.600632,793.884912,813.135591,824.096031,855.131415,862.319948,860.756367,878.164718,720.189868,686.862334,692.536403,697.921394,844.124395,933.032094,925.140276,959.495982,1000,943.33967,1019.595877,1070.294988,1006.234372,1050.063532
"HU000000","COCO2","UVAG","REPB",,,,,,686.215744,683.712491,707.934209,594.481354,750.51721,764.19413,788.88247,788.908065,748.508634,724.024024,727.139508,777.601018,837.768516,917.342688,916.566986,956.99231,1000,989.433237,1098.501753,1156.048676,1080.545229,1127.633209
"HU000000","COCO2","UVAG","REPM",,,,,,637.544048,638.557313,648.187085,664.615191,681.476637,698.375661,723.062223,735.562303,666.114542,644.633911,653.401261,698.639522,801.519687,885.439522,882.128398,944.120459,1000,962.102001,1057.037107,1085.978776,1023.059003,1081.150368
"HU000000","COCO2","UVAG","SEED",,,,,,742.590011,751.495121,781.228407,771.196671,744.565239,779.4575,797.76441,820.693885,469.356329,459.005091,536.611704,594.522233,731.25022,891.962604,922.841579,965.384466,1000,996.864604,1118.28271,1256.128045,1088.694134,1132.060228
"HU000000","COCO2","UVAG","SERI",,,,,,639.199331,640.785518,651.654632,664.942101,677.68724,684.531835,703.556722,719.363548,566.340536,569.516833,596.245892,636.368388,704.264767,783.188486,796.031683,885.594102,1000,985.598511,1046.574675,1161.874222,1052.808989,1106.215213
"HU000000","COCO2","UVAG","WATR",,,,,,858.695828,845.587787,868.721001,871.364411,855.398111,833.079589,841.08587,857.669107,685.751072,641.863376,644.629437,705.418933,816.873982,883.534302,897.470248,983.307098,1000,989.688829,1181.061628,1384.234432,1163.306547,1255.347545
"HU000000","COCO2","UVAP","EFUL",,,,,,302.707136,306.808286,346.13371,283,511.3,488.8,467.5,539.3,590.6,575,629,669.5,747.2,755.8,623.4,660.1,723.3,856.6,874,1022.1,783.5,840.798362
"HU000000","COCO2","UVAP","EGAS",,,,,,156.270138,173.583025,179.417801,198.5,101.1,148,123.2,115.1,157.5,175.5,625.1,669.6,747.2,747.4,651.6,627,687,856.6,874,1022.1,783.5,844.25894
"HU000000","COCO2","UVAP","ELEC",,,,,,854.231359,842.95334,816.657376,999.851238,806.048691,811.209158,809.95294,844.631143,868.61295,856.965819,849.405472,850.880582,867.342558,892.965043,910.545639,925.021144,1000,1103.535299,1157.744193,1277.169382,1258.828041,1194.468304
"HU000000","COCO2","UVAP","ELUB",,,,,,716.582183,716.098309,711.389133,715.403084,695.04254,688.386048,714.819614,733.0872,734.460366,697.515825,692.880588,796.231081,789.712568,740.521564,889.815597,899.357013,1000,1113.852818,1164.714319,1389.745108,1201.768043,1250.636889
"HU000000","COCO2","UVAP","FENE",,,,,,,,,,,,,,,,,,,,97.7,89.3,50,51.6,121.3,152.4,76,
"HU000000","COCO2","UVAP","FPRO",,,,,,,,,,,,410.6,528.8,588.9,690.4,487.2,529.6,623.3,742.9,731.6,678.2,734.3,915.1,1193.2,976.3,963.5,
"HU000000","COCO2","UVAP","ICAF",,,,,,275.096334,222.479937,191.064314,205.495912,222.567101,231.414073,218.712155,171.538779,186.283731,210.87916,187.055959,199.497848,166.373113,188.849927,,,,,,,,
"HU000000","COCO2","UVAP","INPO",,,,,,753.237853,758.410246,760.799658,758.588989,750.039866,776.494228,781.996092,784.425574,590.030015,581.040015,591.615985,651.810948,717.037309,807.192513,822.826674,928.119884,1000,987.611848,1122.379055,1231.641012,1087.119051,1161.723023
"HU000000","COCO2","UVAP","IPHA",,,,,,681.925746,669.639118,685.487149,693.194417,698.890926,698.389493,715.176836,737.151223,740.499084,656.319046,660.281353,716.494845,786.868973,814.268728,793.080594,861.518662,1000,938.912478,1046.464353,1157.13452,1077.483641,1077.167981
"HU000000","COCO2","UVAP","NITF",,,,,,,,,,,,,,,,,,853.3,898.5,530.8,,,,,,,
"HU000000","COCO2","UVAP","PHOF",,,,,,,,,,,563.6,524.1,507.2,559.8,542.9,568.5,615.8,723.7,739.6,683.4,578.2,742.3,534.5,894.7,1982.6,1193.6,
"HU000000","COCO2","UVAP","PLAP",,,,,,788.600632,793.884912,813.135591,824.096031,855.131415,862.319948,860.756367,878.164718,720.189868,686.862334,692.536403,697.921394,844.124395,933.032094,925.140276,959.495982,1000,943.33967,1019.595877,1070.294988,1006.234372,1050.063532
"HU000000","COCO2","UVAP","POTF",,,,,,,,,,,186.7,201,227.9,249.3,251.6,244.2,264.9,285.3,291.8,262.5,275.7,333.8,327,337.8,795.6,727.9,
"HU000000","COCO2","UVAP","REPB",,,,,,686.215744,683.712491,707.934209,594.481354,750.51721,764.19413,788.88247,788.908065,748.508634,724.024024,727.139508,777.601018,837.768516,917.342688,916.566986,956.99231,1000,989.433237,1098.501753,1156.048676,1080.545229,1127.633209
"HU000000","COCO2","UVAP","REPM",,,,,,637.544048,638.557313,648.187085,664.615191,681.476637,698.375661,723.062223,735.562303,666.114542,644.633911,653.401261,698.639522,801.519687,885.439522,882.128398,944.120459,1000,962.102001,1057.037107,1085.978776,1023.059003,1081.150368
"HU000000","COCO2","UVAP","SEED",,,,,,742.590011,751.495121,781.228407,771.196671,744.565239,779.4575,797.76441,820.693885,469.356329,459.005091,536.611704,594.522233,731.25022,891.962604,922.841579,965.384466,1000,996.864604,1118.28271,1256.128045,1088.694134,1132.060228
"HU000000","COCO2","UVAP","SERI",,,,,,639.199331,640.785518,651.654632,664.942101,677.68724,684.531835,703.556722,719.363548,566.340536,569.516833,596.245892,636.368388,704.264767,783.188486,796.031683,885.594102,1000,985.598511,1046.574675,1161.874222,1052.808989,1106.215213
"HU000000","COCO2","UVAP","WATR",,,,,,858.695828,845.587787,868.721001,871.364411,855.398111,833.079589,841.08587,857.669107,685.751072,641.863376,644.629437,705.418933,816.873982,883.534302,897.470248,983.307098,1000,989.688829,1181.061628,1384.234432,1163.306547,1255.347545
"IR000000","COCO1","CAFF","ICAF",1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,1000,1000
"IR000000","COCO1","CAFR","ICAF",1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"IR000000","COCO1","CAMF","ICAM",,,,,1000,,,,,1000,1000,,1000,,,,,1000,,,,1000,,,1000,,1000
"IR000000","COCO1","CAMR","ICAM",1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"IR000000","COCO1","HEIR","IHEI",1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"IR000000","COCO1","PIGF","IPIG",1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"IR000000","COCO1","SCOW","ICOW",160.693747,169.082246,182.0545,161.074213,134.425917,127.309072,138.201277,150.833962,136.672919,146.712526,150.314925,149.374398,143.193508,141.093382,174.473709,183.96986,157.548669,129.317905,144.509212,149.775941,153.923578,154.086584,163.409696,163.242114,148.666814,148.27271,155.628454
"IR000000","COCO1","SHGF","ILAM",1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"IR000000","COCO1","SHGM","ILAM",206.572593,146.659436,160.936107,171.078577,157.068805,147.230939,175.243284,172.415918,178.474327,215.54426,177.644083,186.222692,185.217875,184.316629,168.633257,182.513805,177.150618,189.822085,186.750331,187.606947,191.557483,192.158314,195.677094,196.079157,190.418925,191.242945,199.16792
"IR000000","COCO1","SOWS","IPIG",487.328407,504.500431,502.368348,401.222626,341.267489,324.472377,347.519881,372.278219,409.327909,448.143452,382.188605,378.739285,391.744418,428.669207,471.809477,471.950895,394.855393,470.749175,482.265267,443.090304,436.808828,500.039874,477.852951,469.56025,389.265266,453.976553,514.922793
"IR000000","COCO1","UVAB","EFUL",,,,,,,235.982333,266.229578,267.75188,319.858905,314.969494,363.985663,388.064743,397.364171,375.444248,413.912474,557.491334,578.070147,552.013794,573.113318,618.955578,737.659963,784.47891,807.242927,937.196695,747.920813,782.427955
"IR000000","COCO1","UVAB","EGAS",,,,,,,311.7,325.2,297.9,297.6,281.2,275,314.3,331.8,288.7,306.3,444.3,428.7,400.7,398.9,437.1,559.8,542.534558,509.921025,528.159253,507.001413,
"IR000000","COCO1","UVAB","ELEC",701.632594,708.123361,694.796752,684.556301,684.458655,694.687478,575.086091,585.633626,561.419753,547.805643,542.25459,532.398798,582.788196,632.102682,586.090022,617.480293,755.674232,741.317552,745.089012,788.808664,858.259271,1000,1084.757466,1123.613829,1271.593448,1116.169545,970.858155
"IR000000","COCO1","UVAB","ELUB",711.616322,713.22256,702.575478,693.848564,689.057409,723.437994,718.035297,711.795173,715.403084,695.04254,688.386048,714.819614,733.0872,734.460366,697.515825,692.880588,796.231081,789.712568,740.521564,889.815597,899.357013,1000,1113.852818,1164.714319,1389.745108,1201.768043,1249.848598
"IR000000","COCO1","UVAB","INPO",805.746138,822.046761,829.703564,832.555838,810.506677,822.728176,743.034153,804.187392,790.465702,750.515165,742.405932,751.840168,838.025729,925.592348,873.810869,879.024347,908.626155,977.234419,1016.564512,1051.162688,1022.716889,1000,1012.906779,1018.109136,1034.640445,1096.116115,1157.30729
"IR000000","COCO1","UVAB","IPHA",746.059428,763.912623,762.660004,769.731586,790.477939,803.897118,748.256768,790.907229,825.569358,802.681404,807.279761,801.972352,833.662832,908.79728,892.358747,900.343954,943.758832,963.50365,994.749706,1029.609195,1016.639021,1000,1063.167122,1111.57872,1115.437724,1148.388151,1606.575878
"IR000000","COCO1","UVAB","PLAP",851.30162,867.239002,867.342945,873.651327,867.234082,868.721979,861.702128,888.06867,905.44821,880.728186,918.249115,916.469661,974.084919,1029.945171,983.023224,979.551821,973.828803,981.824083,989.700501,989.518457,1005.136986,1000,990.610329,990.279938,1004.427129,1022.9811,1023.860705
"IR000000","COCO1","UVAB","REPB",646.282451,650.366802,650.094513,651.709647,654.567762,662.658485,558.944765,590.107527,628.260152,609.771086,640.23567,644.130669,683.386617,742.56455,723.944591,757.199719,796.269154,852.880783,901.789489,945.30013,971.10904,1000,1023.806639,1059.97185,1122.851687,1136.566772,1125.024637
"IR000000","COCO1","UVAB","REPM",627.430676,638.6379,639.836186,644.688615,653.394563,662.537018,605.255278,630.83078,662.978054,648.362358,650.956311,656.41814,686.966061,748.299085,722.246854,750.364024,791.023795,854.305714,883.407909,908.772422,933.912758,1000,1041.102052,1102.720809,1179.996195,1213.423085,1177.119092
"IR000000","COCO1","UVAB","SEED",778.205707,764.789657,767.977532,753.171455,759.282495,797.302348,874.467654,916.156671,971.284125,975.052854,843.00051,896.599265,859.01296,824.928639,861.862643,939.675566,949.538364,867.060911,886.409736,1021.086984,1006.205991,1000,873.628949,872.827156,907.594524,892.334459,668.055053
"IR000000","COCO1","UVAB","SERI",638.361108,644.343375,640.024412,638.398495,644.186161,660.168273,551.293488,556.54067,593.036221,591.767861,619.771863,628.469031,659.655774,718.112477,691.79363,716.860958,722.888192,773.652861,840.270728,881.440916,905.792577,1000,1065.076688,1109.691325,1156.597251,1199.803545,1196.278324
"IR000000","COCO1","UVAB","WATR",895.153084,901.451205,885.791208,868.199432,867.783469,880.923515,824.989873,816.77335,827.381011,792.313033,804.087475,801.101371,850.354279,883.230329,825.274422,829.49337,863.522678,909.625287,932.735058,954.499623,984.198785,1000,1040.344407,1134.18925,1270.734237,1184.323378,1173.361419
"IR000000","COCO1","UVAG","ELEC",701.632594,708.123361,694.796752,684.556301,684.458655,694.687478,575.086091,585.633626,561.419753,547.805643,542.25459,532.398798,582.788196,632.102682,586.090022,617.480293,755.674232,741.317552,745.089012,788.808664,858.259271,1000,1084.757466,1123.613829,1271.593448,1116.169545,970.858155
"IR000000","COCO1","UVAG","ELUB",711.616322,713.22256,702.575478,693.848564,689.057409,723.437994,718.035297,711.795173,715.403084,695.04254,688.386048,714.819614,733.0872,734.460366,697.515825,692.880588,796.231081,789.712568,740.521564,889.815597,899.357013,1000,1113.852818,1164.714319,1389.745108,1201.768043,1249.848598
"IR000000","COCO1","UVAG","INPO",805.746138,822.046761,829.703564,832.555838,810.506677,822.728176,743.034153,804.187392,790.465702,750.515165,742.405932,751.840168,838.025729,925.592348,873.810869,879.024347,908.626155,977.234419,1016.564512,1051.162688,1022.716889,1000,1012.906779,1018.109136,1034.640445,1096.116115,1157.30729
"IR000000","COCO1","UVAG","IPHA",746.059428,763.912623,762.660004,769.731586,790.477939,803.897118,748.256768,790.907229,825.569358,802.681404,807.279761,801.972352,833.662832,908.79728,892.358747,900.343954,943.758832,963.50365,994.749706,1029.609195,1016.639021,1000,1063.167122,1111.57872,1115.437724,1148.388151,1606.575878
"IR000000","COCO1","UVAG","PLAP",851.30162,867.239002,867.342945,873.651327,867.234082,868.721979,861.702128,888.06867,905.44821,880.728186,918.249115,916.469661,974.084919,1029.945171,983.023224,979.551821,973.828803,981.824083,989.700501,989.518457,1005.136986,1000,990.610329,990.279938,1004.427129,1022.9811,1023.860705
"IR000000","COCO1","UVAG","REPB",646.282451,650.366802,650.094513,651.709647,654.567762,662.658485,558.944765,590.107527,628.260152,609.771086,640.23567,644.130669,683.386617,742.56455,723.944591,757.199719,796.269154,852.880783,901.789489,945.30013,971.10904,1000,1023.806639,1059.97185,1122.851687,1136.566772,1125.024637
"IR000000","COCO1","UVAG","REPM",627.430676,638.6379,639.836186,644.688615,653.394563,662.537018,605.255278,630.83078,662.978054,648.362358,650.956311,656.41814,686.966061,748.299085,722.246854,750.364024,791.023795,854.305714,883.407909,908.772422,933.912758,1000,1041.102052,1102.720809,1179.996195,1213.423085,1177.119092
"IR000000","COCO1","UVAG","SEED",778.205707,764.789657,767.977532,753.171455,759.282495,797.302348,874.467654,916.156671,971.284125,975.052854,843.00051,896.599265,859.01296,824.928639,861.862643,939.675566,949.538364,867.060911,886.409736,1021.086984,1006.205991,1000,873.628949,872.827156,907.594524,892.334459,668.055053
"IR000000","COCO1","UVAG","SERI",638.361108,644.343375,640.024412,638.398495,644.186161,660.168273,551.293488,556.54067,593.036221,591.767861,619.771863,628.469031,659.655774,718.112477,691.79363,716.860958,722.888192,773.652861,840.270728,881.440916,905.792577,1000,1065.076688,1109.691325,1156.597251,1199.803545,1196.278324
"IR000000","COCO1","UVAG","WATR",895.153084,901.451205,885.791208,868.199432,867.783469,880.923515,824.989873,816.77335,827.381011,792.313033,804.087475,801.101371,850.354279,883.230329,825.274422,829.49337,863.522678,909.625287,932.735058,954.499623,984.198785,1000,1040.344407,1134.18925,1270.734237,1184.323378,1173.361419
"IR000000","COCO1","UVAP","EFUL",314.512926,337.322422,247.217117,225.923919,217.644074,232.827924,235.982333,266.229578,267.75188,319.858905,314.969494,363.985663,388.064743,397.364171,375.444248,413.912474,557.491334,578.070147,552.013794,573.113318,618.955578,737.659963,784.47891,807.242927,937.196695,747.920813,782.427955
"IR000000","COCO1","UVAP","EGAS",386.3,406.3,269.7,264.8,254.1,282.8,311.7,325.2,297.9,297.6,281.2,275,314.3,331.8,288.7,306.3,444.3,428.7,400.7,398.9,437.1,559.8,542.534558,509.921025,528.159253,507.001413,511.677834
"IR000000","COCO1","UVAP","ELEC",701.632594,708.123361,694.796752,684.556301,684.458655,694.687478,575.086091,585.633626,561.419753,547.805643,542.25459,532.398798,582.788196,632.102682,586.090022,617.480293,755.674232,741.317552,745.089012,788.808664,858.259271,1000,1084.757466,1123.613829,1271.593448,1116.169545,970.858155
"IR000000","COCO1","UVAP","ELUB",711.616322,713.22256,702.575478,693.848564,689.057409,723.437994,718.035297,711.795173,715.403084,695.04254,688.386048,714.819614,733.0872,734.460366,697.515825,692.880588,796.231081,789.712568,740.521564,889.815597,899.357013,1000,1113.852818,1164.714319,1389.745108,1201.768043,1249.848598
"IR000000","COCO1","UVAP","FENE",354.7,363.6,360,343.5,340,348.2,350.2,362.1,365.8,355.8,375,350.6,375.7,,,,,,,,,,,,,,
"IR000000","COCO1","UVAP","ICAF",,,,,,,,,,,,195.471749,,166.572924,188.399179,167.086502,178.137176,148.59325,168.638491,184.4792,175.932331,175.650571,175.739533,172.063375,170.292527,171.304194,171.947228
"IR000000","COCO1","UVAP","INPO",805.746138,822.046761,829.703564,832.555838,810.506677,822.728176,743.034153,804.187392,790.465702,750.515165,742.405932,751.840168,838.025729,925.592348,873.810869,879.024347,908.626155,977.234419,1016.564512,1051.162688,1022.716889,1000,1012.906779,1018.109136,1034.640445,1096.116115,1157.30729
"IR000000","COCO1","UVAP","IPHA",746.059428,763.912623,762.660004,769.731586,790.477939,803.897118,748.256768,790.907229,825.569358,802.681404,807.279761,801.972352,833.662832,908.79728,892.358747,900.343954,943.758832,963.50365,994.749706,1029.609195,1016.639021,1000,1063.167122,1111.57872,1115.437724,1148.388151,1606.575878
"IR000000","COCO1","UVAP","NITF",641.9,717.3,603.3,456.9,504.1,533.6,534.3,564.3,546.3,471.4,494.1,542.6,587.7,575.6,505.7,518.4,596.9,700.4,684.9,695.1,729.8,794,826.7,851.2,1278.7,1017.4,
"IR000000","COCO1","UVAP","PHOF",938.1,1068.3,973.5,741.2,882.3,,,,,,,,,,,,,,,,,,,,,,
"IR000000","COCO1","UVAP","PLAP",851.30162,867.239002,867.342945,873.651327,867.234082,868.721979,861.702128,888.06867,905.44821,880.728186,918.249115,916.469661,974.084919,1029.945171,983.023224,979.551821,973.828803,981.824083,989.700501,989.518457,1005.136986,1000,990.610329,990.279938,1004.427129,1022.9811,1023.860705
"IR000000","COCO1","UVAP","POTF",309.4,356.3,345.5,275.8,295.2,,330.7,,,,,331.2,354.4,370.4,348.7,348,361.9,375.8,370,387,384.8,382.6,411.6,426.9,755.6,1070,
"IR000000","COCO1","UVAP","REPB",646.282451,650.366802,650.094513,651.709647,654.567762,662.658485,558.944765,590.107527,628.260152,609.771086,640.23567,644.130669,683.386617,742.56455,723.944591,757.199719,796.269154,852.880783,901.789489,945.30013,971.10904,1000,1023.806639,1059.97185,1122.851687,1136.566772,1125.024637
"IR000000","COCO1","UVAP","REPM",627.430676,638.6379,639.836186,644.688615,653.394563,662.537018,605.255278,630.83078,662.978054,648.362358,650.956311,656.41814,686.966061,748.299085,722.246854,750.364024,791.023795,854.305714,883.407909,908.772422,933.912758,1000,1041.102052,1102.720809,1179.996195,1213.423085,1177.119092
"IR000000","COCO1","UVAP","SEED",778.205707,764.789657,767.977532,753.171455,759.282495,797.302348,874.467654,916.156671,971.284125,975.052854,843.00051,896.599265,859.01296,824.928639,861.862643,939.675566,949.538364,867.060911,886.409736,1021.086984,1006.205991,1000,873.628949,872.827156,907.594524,892.334459,668.055053
"IR000000","COCO1","UVAP","SERI",638.361108,644.343375,640.024412,638.398495,644.186161,660.168273,551.293488,556.54067,593.036221,591.767861,619.771863,628.469031,659.655774,718.112477,691.79363,716.860958,722.888192,773.652861,840.270728,881.440916,905.792577,1000,1065.076688,1109.691325,1156.597251,1199.803545,1196.278324
"IR000000","COCO1","UVAP","WATR",895.153084,901.451205,885.791208,868.199432,867.783469,880.923515,824.989873,816.77335,827.381011,792.313033,804.087475,801.101371,850.354279,883.230329,825.274422,829.49337,863.522678,909.625287,932.735058,954.499623,984.198785,1000,1040.344407,1134.18925,1270.734237,1184.323378,1173.361419
"IR000000","COCO2","CAFF","ICAF",1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,1000,1000
"IR000000","COCO2","CAFR","ICAF",1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"IR000000","COCO2","CAMF","ICAM",,,,,1000,,,,,1000,1000,,1000,,,,,1000,,,,1000,,,1000,,1000
"IR000000","COCO2","CAMR","ICAM",1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"IR000000","COCO2","HEIR","IHEI",1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"IR000000","COCO2","PIGF","IPIG",1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"IR000000","COCO2","SCOW","ICOW",160.693747,169.082246,182.0545,161.074213,134.425917,127.309072,138.201277,150.833962,136.672919,146.712526,150.314925,149.374398,143.193508,141.093382,174.473709,183.96986,157.548669,129.317905,144.509212,149.775941,153.923578,154.086584,163.409696,163.242114,148.666814,148.27271,155.628454
"IR000000","COCO2","SHGF","ILAM",1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"IR000000","COCO2","SHGM","ILAM",206.572593,146.659436,160.936107,171.078577,157.068805,147.230939,175.243284,172.415918,178.474327,215.54426,177.644083,186.222692,185.217875,184.316629,168.633257,182.513805,177.150618,189.822085,186.750331,187.606947,191.557483,192.158314,195.677094,196.079157,190.418925,191.242945,199.16792
"IR000000","COCO2","SOWS","IPIG",487.328407,504.500431,502.368348,401.222626,341.267489,324.472377,347.519881,372.278219,409.327909,448.143452,382.188605,378.739285,391.744418,428.669207,471.809477,471.950895,394.855393,470.749175,482.265267,443.090304,436.808828,500.039874,477.852951,469.56025,389.265266,453.976553,514.922793
"IR000000","COCO2","UVAB","EFUL",,,,,,,235.982333,266.229578,267.75188,319.858905,314.969494,363.985663,388.064743,397.364171,375.444248,413.912474,557.491334,578.070147,552.013794,573.113318,618.955578,737.659963,784.47891,807.242927,937.196695,747.920813,782.427955
"IR000000","COCO2","UVAB","EGAS",,,,,,,311.7,325.2,297.9,297.6,281.2,275,314.3,331.8,288.7,306.3,444.3,428.7,400.7,398.9,437.1,559.8,542.534558,509.921025,528.159253,507.001413,
"IR000000","COCO2","UVAB","ELEC",701.632594,708.123361,694.796752,684.556301,684.458655,694.687478,575.086091,585.633626,561.419753,547.805643,542.25459,532.398798,582.788196,632.102682,586.090022,617.480293,755.674232,741.317552,745.089012,788.808664,858.259271,1000,1084.757466,1123.613829,1271.593448,1116.169545,970.858155
"IR000000","COCO2","UVAB","ELUB",711.616322,713.22256,702.575478,693.848564,689.057409,723.437994,718.035297,711.795173,715.403084,695.04254,688.386048,714.819614,733.0872,734.460366,697.515825,692.880588,796.231081,789.712568,740.521564,889.815597,899.357013,1000,1113.852818,1164.714319,1389.745108,1201.768043,1249.848598
"IR000000","COCO2","UVAB","INPO",805.746138,822.046761,829.703564,832.555838,810.506677,822.728176,743.034153,804.187392,790.465702,750.515165,742.405932,751.840168,838.025729,925.592348,873.810869,879.024347,908.626155,977.234419,1016.564512,1051.162688,1022.716889,1000,1012.906779,1018.109136,1034.640445,1096.116115,1157.30729
"IR000000","COCO2","UVAB","IPHA",746.059428,763.912623,762.660004,769.731586,790.477939,803.897118,748.256768,790.907229,825.569358,802.681404,807.279761,801.972352,833.662832,908.79728,892.358747,900.343954,943.758832,963.50365,994.749706,1029.609195,1016.639021,1000,1063.167122,1111.57872,1115.437724,1148.388151,1606.575878
"IR000000","COCO2","UVAB","PLAP",851.30162,867.239002,867.342945,873.651327,867.234082,868.721979,861.702128,888.06867,905.44821,880.728186,918.249115,916.469661,974.084919,1029.945171,983.023224,979.551821,973.828803,981.824083,989.700501,989.518457,1005.136986,1000,990.610329,990.279938,1004.427129,1022.9811,1023.860705
"IR000000","COCO2","UVAB","REPB",646.282451,650.366802,650.094513,651.709647,654.567762,662.658485,558.944765,590.107527,628.260152,609.771086,640.23567,644.130669,683.386617,742.56455,723.944591,757.199719,796.269154,852.880783,901.789489,945.30013,971.10904,1000,1023.806639,1059.97185,1122.851687,1136.566772,1125.024637
"IR000000","COCO2","UVAB","REPM",627.430676,638.6379,639.836186,644.688615,653.394563,662.537018,605.255278,630.83078,662.978054,648.362358,650.956311,656.41814,686.966061,748.299085,722.246854,750.364024,791.023795,854.305714,883.407909,908.772422,933.912758,1000,1041.102052,1102.720809,1179.996195,1213.423085,1177.119092
"IR000000","COCO2","UVAB","SEED",778.205707,764.789657,767.977532,753.171455,759.282495,797.302348,874.467654,916.156671,971.284125,975.052854,843.00051,896.599265,859.01296,824.928639,861.862643,939.675566,949.538364,867.060911,886.409736,1021.086984,1006.205991,1000,873.628949,872.827156,907.594524,892.334459,668.055053
"IR000000","COCO2","UVAB","SERI",638.361108,644.343375,640.024412,638.398495,644.186161,660.168273,551.293488,556.54067,593.036221,591.767861,619.771863,628.469031,659.655774,718.112477,691.79363,716.860958,722.888192,773.652861,840.270728,881.440916,905.792577,1000,1065.076688,1109.691325,1156.597251,1199.803545,1196.278324
