"Country","dim2","CostItem","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009"
"IT000000","HEIH","ELEC",5.915382,6.230789,5.589627,5.658601,5.757846,6.226796,6.499903,6.336015,5.819167,6.421121,6.996432,7.20697,8.69338,7.987376,7.269838,8.284363,8.103617,5.552191,10.335947,14.470121,20.836433,12.917271,11.892108,20.046921,20.326932,29.193542
"IT000000","HEIH","INPO",1.276658,1.582478,1.428561,1.619356,1.400209,1.673603,1.253044,1.991454,1.745486,1.459161,18.006515,9.12595,5.720033,9.18388,10.075985,11.136403,10.067255,3.877133,10.738003,17.418735,26.652481,14.75161,13.374389,26.344582,27.154374,43.253886
"IT000000","HEIH","IPHA",41.070015,43.290972,42.387907,44.997158,41.622118,46.5275,43.759324,46.809634,43.865394,39.215909,36.287093,42.527486,45.442035,46.586766,50.566356,53.671069,56.477108,38.400127,58.38639,70.44384,89.846944,57.818038,49.940349,77.127403,77.04948,111.467323
"IT000000","HEIH","REPB",0.346623,0.484032,0.525021,0.563843,0.666917,0.673321,0.804942,0.775757,0.703949,0.62905,0.595952,0.587802,0.62816,0.663386,0.663568,0.688323,0.990899,0.85909,0.935422,1.019588,1.096161,1.040469,1.076786,1.304951,1.405446,1.645845
"IT000000","HEIH","REPM",0.303472,0.568288,0.727572,1.023456,1.20685,1.14949,2.062839,1.666624,1.653528,1.681357,1.726554,1.629661,1.669588,1.778529,1.872736,1.96078,2.489055,2.028081,2.389815,2.752354,3.163456,2.588044,2.579785,3.650395,3.745715,4.884877
"IT000000","HEIL","ELEC",4.283541,4.512,4.047654,4.097596,4.169481,4.509075,4.706825,4.588132,4.213821,4.649666,5.066332,5.218784,6.295097,5.783858,5.26427,5.998958,5.868159,4.020614,7.484797,10.478545,15.088645,9.353921,8.611528,14.51684,14.719572,21.140371
"IT000000","HEIL","INPO",0.924474,1.145945,1.034473,1.172633,1.013946,1.211924,0.907377,1.442082,1.263955,1.056608,13.03907,6.608374,4.142021,6.650277,7.29627,8.064205,7.290109,2.807623,7.775947,12.613785,19.300319,10.68224,9.684903,19.077248,19.663606,31.322105
"IT000000","HEIL","IPHA",29.740275,31.348976,30.69464,32.584056,30.140203,33.692443,31.687778,33.896505,31.764156,28.397047,26.276598,30.795431,32.905731,33.734642,36.61635,38.864841,40.897371,27.807419,42.280623,51.011942,65.062413,41.868389,36.163705,55.851279,55.794717,80.718555
"IT000000","HEIL","REPB",0.251002,0.35051,0.380187,0.408299,0.482941,0.487579,0.582889,0.561753,0.509749,0.455508,0.431547,0.425645,0.454866,0.480374,0.480506,0.498435,0.717551,0.622109,0.677388,0.738335,0.793782,0.753446,0.779742,0.944971,1.017742,1.191831
"IT000000","HEIL","REPM",0.219755,0.411523,0.526862,0.741121,0.873927,0.832392,1.493779,1.206861,1.197366,1.217505,1.250251,1.180087,1.208991,1.287877,1.356094,1.41986,1.802426,1.468633,1.730589,1.993119,2.290808,1.874108,1.868121,2.643408,2.712427,3.537362
"IT000000","HEIR","INPO",1.251429,1.539691,1.389459,1.577986,1.372732,1.638818,1.242475,1.967522,1.748482,1.485187,22.299221,9.032698,2.179208,7.817309,10.452997,11.634521,10.696531,8.821195,7.03109,8.744874,7.573887,9.345165,10.144551,8.598945,5.87254,10.352476
"IT000000","HEIR","IPHA",40.438381,42.31926,41.459763,44.117354,41.0843,45.915337,43.852994,46.611028,44.449443,40.664891,38.58808,45.392791,46.225178,49.299969,55.533325,56.036319,60.462814,53.032887,50.755316,47.911679,41.773791,42.518465,40.854098,38.658467,39.93125,42.261394
"IT000000","HEIR","REPB",0.123781,0.129237,0.185087,0.289333,0.407536,0.443169,0.714625,0.599775,0.610291,0.621568,0.640258,0.612248,0.638871,0.698508,0.710397,0.737518,1.073823,0.974439,0.992222,1.028204,1.062731,1.083008,1.158649,1.209443,1.301657,1.376295
"IT000000","HEIR","REPM",0.297475,0.308583,0.316353,0.312672,0.333222,0.37599,1.021574,0.586626,0.899368,1.535,1.970051,1.710408,1.619891,1.863041,2.03193,2.107092,2.693179,2.421082,2.378688,2.470148,2.465759,2.4715,2.582355,2.699489,2.762488,3.113078
"IT000000","HENS","EGAS",0.524432,0.523116,2.048155,2.069103,2.070681,2.0687,2.050592,1.116689,1.100317,1.095726,1.876334,1.497039,2.062078,1.245256,1.148776,1.095455,1.091973,1.092027,1.090011,1.091763,1.079966,1.08071,1.079322,1.08864,2.05149,2.053116
"IT000000","HENS","ELEC",108.764329,143.367903,87.876467,88.729436,91.265033,125.759346,179.546302,182.235552,144.933838,248.690537,344.240247,445.516816,546.853889,505.255153,485.536443,510.208705,505.972954,467.343544,458.999453,508.919213,482.969281,487.908743,490.476027,431.560689,419.996102,514.202215
"IT000000","HENS","INPO",74.275445,94.734188,89.918222,106.348191,101.187245,113.759348,93.924583,135.785401,134.762717,128.493885,2255.085056,789.793186,215.223153,699.602448,1425.009473,1724.394056,1550.724959,1138.094895,723.28193,1270.426821,678.404153,1564.068259,1751.984838,1067.094234,190.885364,806.684636
"IT000000","HENS","IPHA",684.239645,698.145649,694.19512,745.718166,721.973458,794.23748,806.26132,836.515116,806.635038,746.190295,722.58128,830.071873,878.323371,922.478313,993.325698,937.41739,957.608936,818.91057,781.907187,764.712475,681.499001,718.022015,716.665351,737.988057,754.511716,809.467323
"IT000000","HENS","REPB",7.346692,7.951706,8.547518,13.307218,18.006706,15.869114,32.294097,22.714459,35.440139,48.714044,65.2818,60.166157,61.878522,67.776643,69.700196,69.221814,95.671226,82.638584,81.834646,92.224097,84.985879,101.841057,113.533917,114.172265,105.626952,124.790057
"IT000000","HENS","REPM",17.655903,18.986497,20.472654,21.072473,24.562568,26.099545,46.216649,40.485042,36.83105,98.61824,197.799941,172.368287,152.728992,182.806312,208.976477,206.064711,250.112301,214.740165,201.366971,232.120266,197.331836,239.926893,258.015611,247.246453,203.532171,276.48782
"IT000000","MAIF","EFUL",295.901736,237.307323,193.732109,186.173637,202.293736,209.518112,224.568974,174.218154,172.300402,222.116513,251.180828,198.189504,191.770629,200.902737,199.096954,194.299464,186.714046,175.917424,178.73661,170.788604,167.422355,174.334338,141.444751,138.496494,155.350631,158.122905
"IT000000","MAIF","ELEC",5.011117,5.011507,5.009899,5.007026,5.009135,5.013441,4.297696,4.333008,3.942549,2.246193,0.592025,1.424829,1.885527,1.619805,1.392185,1.381445,1.333804,1.344967,1.386519,1.297489,1.337278,1.221209,1.119474,1.177845,1.317889,1.174837
"IT000000","MAIF","ELUB",7.141193,6.780398,4.631173,4.844993,5.378965,4.526068,6.110277,5.245712,5.346524,6.567437,5.826506,6.718142,7.1931,8.796997,8.459185,8.088885,6.380301,9.437797,5.967483,6.865115,6.104735,5.786159,6.063291,5.678495,5.813605,5.368793
"IT000000","MAIF","INPO",342.602807,411.60358,377.334539,438.122361,386.996417,445.633261,354.944469,496.852843,413.438145,410.159543,583.42623,649.029987,584.409685,572.941222,492.184644,478.263567,386.170538,371.299025,338.880692,282.700904,291.043958,247.84617,122.731601,126.393717,143.432668,120.268459
"IT000000","MAIF","NITF",256.53049,257.010827,259.325171,258.672552,257.844608,249.433387,255.249637,254.935969,261.037155,263.138768,260.711781,259.892905,259.669355,257.762857,257.831762,255.228799,258.740972,258.935037,257.004509,251.051472,249.26902,249.432337,260.192961,255.835489,250.460622,206.237384
"IT000000","MAIF","PHOF",187.441588,187.882672,190.589945,190.101516,189.603641,170.760993,176.345321,176.942963,173.36765,170.583286,168.840138,168.408111,165.894593,165.626444,161.707653,163.23349,161.838268,160.468784,157.978045,157.162633,154.186984,154.449842,154.356852,151.632941,147.671992,123.866297
"IT000000","MAIF","PLAP",74.058237,63.834857,88.457571,92.97766,106.023524,111.574101,126.539068,76.166869,73.96753,92.249449,100.922989,85.519138,58.689345,59.850231,58.223853,55.661001,56.847631,52.761238,59.719643,56.208472,48.034074,46.439693,29.402785,29.060294,29.434122,28.424549
"IT000000","MAIF","POTF",326.589087,334.693919,339.58942,339.885609,324.241453,323.963127,333.30512,336.833177,332.590329,343.542188,344.264499,344.880658,337.82768,337.636106,337.35304,337.876534,345.921095,348.120591,348.027751,347.023456,348.133517,342.466227,337.456036,332.710907,325.680416,272.505853
"IT000000","MAIF","REPB",8.148548,8.072426,8.783101,8.615063,10.818969,10.67202,12.649003,11.553364,9.242555,8.06923,6.843435,7.276154,7.933474,8.642973,7.865381,8.353645,11.805444,11.388006,11.838464,11.505361,11.488396,11.268868,8.409923,8.713655,9.329838,8.835616
"IT000000","MAIF","REPM",22.31105,21.134467,24.105846,24.136154,28.409351,29.749496,50.732686,40.124714,31.676825,26.81522,21.179441,23.059641,25.529068,27.358681,25.907506,27.482254,34.142903,33.102259,33.956993,31.461982,30.720385,28.116799,18.864332,20.034993,21.713645,20.339772
"IT000000","MAIF","SEED",121.981566,104.837889,141.880938,136.701662,138.277057,138.728648,132.527205,84.292582,81.545142,144.371237,99.945379,86.906196,88.002839,95.947586,86.509578,84.487938,79.370393,86.239434,91.112473,83.183866,75.784011,69.334352,43.367554,42.268138,44.808776,43.57764
"IT000000","MAIZ","EFUL",189.07065,193.794954,160.302054,166.312234,174.201213,179.063363,181.743779,197.871964,197.229536,198.199178,212.029594,199.284806,194.546991,194.684092,205.32155,210.844021,202.208659,186.622814,184.122317,186.79845,188.669555,195.254751,199.189692,200.278187,213.051311,227.263688
"IT000000","MAIZ","EGAS",0.401442,0.445619,1.480126,0.891056,0.736242,0.640349,0.582798,0.407378,0.947224,1.292087,2.178533,2.469831,0.082483,0.247969,0.224129,0.49795,0.525153,1.092508,1.103883,0.267405,0.043199,0.043228,0.043173,0.043546,0.08206,0.082125
"IT000000","MAIZ","ELEC",10.022233,10.023013,10.019798,10.014052,10.018269,10.026882,10.035202,10.031852,10.029744,10.041782,0.402141,1.702074,3.915692,6.098356,4.018312,4.714152,4.646748,4.40716,5.024844,4.188126,5.174394,3.554283,3.350511,4.38472,6.05887,4.12295
"IT000000","MAIZ","ELUB",8.936615,9.016844,6.154329,6.482946,7.077973,6.032232,8.035036,7.384662,7.530085,8.83384,7.73948,9.169405,9.852325,11.840484,11.595186,11.260593,9.00454,13.064246,8.40369,9.645165,8.657378,8.219968,8.810762,8.277708,8.440521,7.852574
"IT000000","MAIZ","INPO",223.988356,232.74571,232.021066,243.689576,226.264539,231.626223,220.95465,263.647996,259.08963,261.448315,337.739434,441.719298,424.37716,382.526479,338.743371,326.128462,288.713829,239.356745,223.733696,189.551035,228.15084,191.981593,137.539664,156.010557,146.376391,123.627522
"IT000000","MAIZ","NITF",291.791241,293.179172,292.241929,289.819168,290.734118,286.997197,288.651015,290.785906,299.316375,304.217572,301.625321,303.229739,304.664668,302.960581,305.020263,301.970161,307.28621,307.9376,305.391283,299.070423,297.415375,298.500682,310.113718,304.830002,296.818704,242.863188
"IT000000","MAIZ","PHOF",171.165897,172.109644,172.490707,170.982969,171.51809,157.69079,159.992878,161.721878,159.241,157.919912,156.429902,157.425751,155.926046,155.89444,153.410212,154.556905,153.873583,152.821393,150.401112,149.937212,147.318572,148.078135,147.378284,144.789814,140.39241,116.55102
"IT000000","MAIZ","PLAP",50.68231,50.116615,57.094346,57.028937,58.059189,59.847214,75.215358,59.464272,64.614972,72.241479,74.228932,82.124589,56.056341,55.595227,55.882016,54.764362,58.446944,52.442591,60.291551,58.657714,56.578776,53.504906,38.03669,40.406374,38.276499,35.742783
"IT000000","MAIZ","POTF",91.322163,92.108971,92.524493,92.417899,88.166543,91.485166,92.507684,94.433549,91.317378,96.113761,96.894898,98.192062,96.921616,97.094343,97.470996,97.858668,99.142453,99.101584,99.405786,99.626763,99.404436,98.297511,97.895187,96.635948,94.308726,72.844388
"IT000000","MAIZ","REPB",8.516447,8.3649,8.960746,8.324368,10.020144,9.504765,12.014922,11.079553,9.847454,9.009728,7.768884,9.070258,9.801426,9.916592,9.488411,9.936479,14.308898,12.899261,13.709738,13.176663,14.578716,13.859957,10.454194,11.377911,11.233615,10.316185
"IT000000","MAIZ","REPM",21.006974,20.455615,22.153462,21.13745,23.473945,23.496701,43.127829,36.573924,32.19434,27.682177,21.105125,26.649266,29.260334,28.756406,28.803841,30.271366,38.373241,34.537351,35.852813,33.285073,36.128938,32.117173,23.099033,25.922567,25.548235,23.350447
"IT000000","MAIZ","SEED",71.690011,73.601374,80.109415,76.169185,70.827682,69.72486,74.41428,63.896665,69.366352,110.50217,72.090953,81.494278,82.113999,81.527332,79.872322,81.834084,83.253766,83.103499,85.226654,79.98189,82.430819,75.311119,55.434261,58.281666,56.39284,53.642381
"IT000000","OATS","EFUL",216.720904,205.390763,201.554812,209.751795,226.666652,219.858771,223.960102,236.191708,229.433179,238.808985,275.336893,242.396023,213.645245,205.216551,220.154569,215.594781,183.071081,163.669675,173.680488,168.356761,165.49156,153.800215,117.439354,117.311761,107.859292,126.244916
"IT000000","OATS","EGAS",1.578884,1.569981,2.021739,1.822277,1.823501,1.770846,1.750441,1.784999,1.9137,1.993775,2.099468,2.119958,1.714702,2.007317,1.95241,1.903596,1.856129,1.909793,1.885024,1.729633,1.27488,0.043228,0.043173,0.043546,0.08206,0.082125
"IT000000","OATS","ELEC",10.022233,10.023013,10.019798,10.014052,9.808888,10.026882,7.935285,8.628359,7.75585,3.933561,0.524113,2.264718,2.988511,2.746326,2.407607,2.406101,2.29909,2.266699,2.417188,2.242714,2.362168,2.095706,1.887837,2.04514,2.270463,1.946251
"IT000000","OATS","ELUB",9.105801,9.08423,6.350004,6.72602,7.426725,6.221876,8.293501,7.589263,7.7056,9.081038,8.065641,9.477031,10.00239,11.954163,11.730266,11.298929,8.918067,12.845725,8.363263,9.537303,8.554446,8.065114,8.447187,7.947427,8.008508,7.485199
"IT000000","OATS","INPO",42.238883,40.170533,52.339687,52.841073,54.178027,51.764087,38.306618,63.230698,52.271638,61.486278,88.387234,117.870994,87.614685,70.026341,66.668485,59.895501,50.019184,41.715085,40.660585,36.147999,39.038527,33.915803,19.568672,21.636818,21.499336,18.852611
"IT000000","OATS","NITF",76.088698,74.675324,72.469851,75.638769,76.739757,66.930515,68.187355,71.313981,71.627423,82.710602,76.000022,115.477867,77.468984,73.062882,76.372158,75.57194,74.661994,74.52598,77.278084,71.44413,73.625325,72.645852,78.45376,73.989387,113.863609,56.787841
"IT000000","OATS","PHOF",46.94792,45.940303,45.272121,46.304866,46.596572,38.033313,39.115583,41.416429,40.123548,44.514129,41.184646,61.502359,41.572861,39.591639,40.316588,40.904696,39.430091,38.642296,39.508811,37.611302,37.910165,37.830249,38.60471,36.514963,53.297196,26.916329
"IT000000","OATS","PLAP",16.320028,14.867025,20.767916,19.894137,24.070645,22.01002,25.848153,23.342941,22.640305,28.220192,30.111785,33.486986,31.166318,25.848071,26.715597,22.193988,19.093938,20.266563,19.552313,17.938196,16.078484,14.935878,10.127568,10.554914,10.282688,9.81262
"IT000000","OATS","POTF",84.509561,82.429595,81.129546,79.977734,79.887698,69.789567,74.463844,86.326912,79.135344,92.155305,88.56669,100.440358,87.180104,78.20955,87.744055,84.90724,83.524649,81.996679,82.25419,78.486542,84.801736,86.594456,86.686948,82.778936,97.120001,61.241874
"IT000000","OATS","REPB",2.443356,2.260588,2.582632,2.256208,3.003893,2.816349,3.409425,3.62372,2.967107,3.070167,2.641441,3.262305,3.196253,3.054321,2.995196,2.951189,4.277361,3.821762,4.043585,4.026641,4.181353,4.247782,2.982227,3.254194,3.359855,3.179275
"IT000000","OATS","REPM",6.03964,5.498772,6.479825,5.770076,7.123797,7.006513,12.038918,11.891172,9.414642,9.261575,7.319265,9.572332,9.317868,8.623918,8.836536,8.636426,10.936645,9.703803,10.120756,9.739462,9.996156,9.517577,6.44374,7.229234,7.384168,7.024424
"IT000000","OATS","SEED",23.682809,22.043495,30.839465,27.737809,30.385728,26.275006,25.974986,25.393212,24.511656,43.464541,29.497124,33.613051,28.891228,25.965999,26.789692,24.949193,24.392412,23.880799,25.020146,23.958791,22.74394,20.041972,13.757854,13.976565,13.345698,12.831424
"IT000000","OCER","EFUL",358.028458,332.62628,403.408513,381.230118,370.598731,347.082899,352.288782,287.321307,295.838772,334.593702,345.142223,317.698094,313.418607,323.885942,333.948036,315.076772,284.450744,259.159704,278.673107,216.964532,204.969697,164.356307,123.510389,116.606873,96.992024,155.620149
"IT000000","OCER","EGAS",1.993588,1.995638,2.076899,2.08151,2.080763,2.06101,2.026419,2.041003,2.035522,2.050637,2.076417,2.083687,1.950248,2.05525,2.04276,2.023551,1.997042,2.006681,2.002924,1.945923,1.793438,1.514995,1.226432,1.200241,0.3044,0.538912
"IT000000","OCER","ELEC",5.582114,4.200908,4.160626,3.859222,3.927657,3.95705,3.485848,3.651527,3.751141,2.790725,1.891009,2.425434,2.703334,2.484629,2.40254,2.364767,2.254569,2.225133,2.292609,2.148523,2.167146,2.040639,1.976148,2.010401,2.080059,2.035513
"IT000000","OCER","ELUB",9.850766,9.649818,7.344236,7.582898,8.137666,6.659531,8.961011,7.593399,7.892642,9.558926,8.251399,9.898355,10.689396,13.075766,12.577294,11.859736,9.27199,13.752927,8.734428,9.773697,8.689563,8.060518,8.453957,7.9116,7.927161,7.593396
"IT000000","OCER","INPO",32.461057,37.22184,52.060096,69.75824,74.700196,93.591185,93.287255,171.376497,158.099159,172.991241,225.734932,297.709307,168.819379,177.430826,134.431111,144.813284,110.031654,84.133517,83.748152,49.325209,53.835495,37.055755,25.046764,25.970031,25.625076,23.929483
"IT000000","OCER","NITF",145.714349,144.920953,191.427512,194.233135,189.212406,186.658519,180.007183,185.025512,190.415518,207.202957,209.173523,241.284894,176.803321,180.137098,177.504664,185.886346,186.364206,180.356501,175.168518,137.554722,134.518081,127.240053,139.213854,130.932164,122.266227,134.802596
"IT000000","OCER","PHOF",63.583177,63.127495,84.785919,84.764699,79.95555,77.69428,72.842656,75.944932,74.90985,79.364902,79.16054,89.559741,64.665528,66.673927,65.174799,69.691887,68.449032,65.916214,63.814283,47.32114,45.249645,43.617271,46.295522,43.747148,40.62612,44.706204
"IT000000","OCER","PLAP",19.066318,19.379961,30.762997,35.001,42.466721,51.194853,72.143765,64.269273,69.986802,84.694076,80.311279,89.29492,57.778756,61.077631,52.712178,49.037952,41.855295,38.60833,40.473589,26.364062,24.556354,20.516457,15.518578,16.031938,14.926475,16.982373
"IT000000","OCER","POTF",115.351699,111.303253,138.317559,137.051829,117.67698,138.024034,123.87547,133.630556,132.148408,170.657745,163.659384,173.835609,123.86068,136.292146,140.35428,156.175581,159.896779,153.630812,157.48254,78.180233,73.557266,72.92788,87.103035,82.391982,75.420224,99.381386
"IT000000","OCER","REPB",2.212139,2.237413,2.617566,2.726498,3.79136,4.237539,6.798856,7.602818,6.816891,6.884019,5.502152,6.776253,5.441587,6.29633,5.118383,5.492392,7.619381,6.271409,6.97202,5.278917,5.617148,4.748636,3.498433,3.668309,3.611543,3.226877
"IT000000","OCER","REPM",5.444441,5.448529,6.588031,7.003805,9.044777,10.763113,24.337903,25.440005,22.027755,21.118477,15.784847,20.381231,16.071012,18.327631,15.399289,16.546186,20.050742,16.264048,17.888486,12.797589,13.563292,10.826814,7.80597,8.434054,8.150882,7.42588
"IT000000","OCER","SEED",28.713464,29.92725,47.64734,50.586482,54.734962,62.928004,74.688342,71.306334,77.334113,132.157314,79.282147,91.05224,62.450994,73.79158,61.745445,62.926566,57.4377,52.88381,60.88418,37.572233,36.373982,28.392866,22.140412,22.724883,21.802734,25.060516
"IT000000","OFAR","EFUL",101.333918,103.43924,55.907593,70.339637,83.286624,97.615557,97.918647,146.781752,139.426763,114.865094,128.954128,113.712991,125.018026,119.043466,135.522229,149.908634,126.151401,105.298761,101.203776,96.646953,91.546002,85.85333,94.447621,93.842033,97.987174,131.348009
"IT000000","OFAR","ELEC",5.011117,5.011507,5.009899,5.007026,5.009135,5.013441,5.017601,5.015926,5.014872,5.020891,0.20107,0.695069,1.81528,2.518117,1.632738,1.922009,1.910307,1.930766,2.172168,1.692581,2.100088,1.36964,1.252373,1.715522,2.657881,1.526611
"IT000000","OFAR","ELUB",4.957452,5.073768,2.837909,3.470175,4.33098,3.614206,4.567401,4.913638,4.779196,5.138053,4.899748,5.344463,5.638304,6.653226,7.030317,7.114638,5.277865,7.00643,4.584913,5.225223,4.696027,4.424971,4.790987,4.52564,4.802245,4.877856
"IT000000","OFAR","INPO",78.56312,81.383073,82.676796,91.707202,83.764959,91.884274,85.296099,108.120649,93.50842,76.593713,76.204941,101.413494,109.457864,102.293251,80.916167,75.622105,65.259005,57.774363,52.210365,40.381952,40.384223,31.523236,27.768135,29.14092,23.120471,16.232764
"IT000000","OFAR","NITF",79.912296,80.577156,81.787109,84.497973,84.476595,85.620285,83.936796,81.315263,85.285845,83.718116,82.398285,79.070519,79.475381,79.144896,78.584477,77.057601,77.524516,77.171454,76.379613,74.714391,73.96602,72.916268,76.271863,74.675248,73.934581,101.653162
"IT000000","OFAR","PHOF",47.515905,47.857522,49.136489,49.928643,49.02705,46.175921,45.782409,45.665695,44.926025,44.139119,43.581011,43.444212,42.774705,42.733339,41.846092,42.03854,41.493558,40.975358,40.14666,40.177804,39.139052,39.141742,39.152595,38.345712,37.767764,28.469096
"IT000000","OFAR","PLAP",19.205137,19.522687,21.611104,22.95849,22.973901,25.318574,30.440643,26.600185,25.623665,24.154604,21.656287,22.295458,6.800951,6.671599,5.852944,4.983167,3.866552,4.594056,3.905493,12.712174,11.609245,12.005954,10.358008,10.13483,9.119386,8.895122
"IT000000","OFAR","POTF",79.259562,80.07022,81.773728,84.395987,79.597784,84.413829,83.70863,84.015952,80.35562,84.352378,84.833946,85.304162,83.793548,83.947275,83.920743,84.03122,83.970229,83.407565,83.593578,84.235323,83.86896,82.195532,82.876025,81.464166,80.618791,61.005205
"IT000000","OFAR","REPB",3.431091,3.518616,3.654524,3.64458,4.372475,4.442793,5.316777,5.311493,4.234415,3.280803,2.548346,2.687636,2.913088,3.088831,2.804418,2.951334,4.045689,3.759517,3.770678,3.586567,3.438074,3.248174,3.030226,3.032787,2.899882,2.804313
"IT000000","OFAR","REPM",8.385694,8.51337,8.954652,9.172638,10.134811,10.863817,18.886704,17.37408,13.687073,9.920996,6.718082,7.727256,8.572629,8.808286,8.329463,8.780513,10.568754,9.870176,9.668151,8.829443,8.244153,7.229782,6.418425,6.588397,6.262121,5.932885
"IT000000","OFAR","SEED",26.545946,27.920978,29.710494,30.207902,27.70294,29.191289,29.817613,28.374084,27.276354,37.001385,20.841472,21.866208,22.8666,23.526726,21.645705,22.41351,22.113995,23.040593,22.24279,20.790063,18.128408,16.342191,14.562334,13.927132,12.329847,12.069009
"IT000000","OFRU","EFUL",124.386402,132.238223,111.011061,138.903307,151.294251,157.664844,161.478912,183.899154,182.29879,166.708995,172.261373,166.33345,159.058283,160.157178,174.814066,187.821007,189.408428,172.325855,169.945854,177.63116,181.383669,190.334292,211.025099,210.183263,229.404768,240.919059
"IT000000","OFRU","EGAS",5.244317,5.23116,20.481546,20.691032,20.706806,20.687004,20.505923,11.166886,11.003173,10.957265,11.844185,13.258122,20.620784,14.728207,13.216681,10.954551,10.919734,10.920267,10.900115,10.917634,10.799655,10.807097,10.793224,10.8864,20.514897,20.531162
"IT000000","OFRU","ELEC",10.022233,10.023013,10.019798,10.014052,10.018269,10.026882,10.035202,10.031852,10.029744,9.32623,0.402141,1.459479,3.083503,3.192139,2.383167,2.64626,2.705505,2.669098,2.857581,2.598867,2.909249,2.467599,2.534533,2.847639,3.486868,2.749811
"IT000000","OFRU","ELUB",8.540828,8.662587,5.921571,6.334764,6.929952,5.933387,7.911174,7.310286,7.449119,8.643991,7.534194,8.935224,9.587878,11.491984,11.31869,11.07784,8.946703,12.924297,8.348273,9.591469,8.625009,8.20166,8.86283,8.316961,8.507259,7.902397
"IT000000","OFRU","INPO",101.728999,112.232806,71.312393,131.946066,150.851176,173.369968,200.156002,254.610001,262.174816,193.039111,229.723486,320.556923,395.500282,393.975406,444.584384,461.539896,518.456534,425.069569,441.013603,384.4491,511.215167,448.884168,536.331337,555.533202,608.961629,547.309647
"IT000000","OFRU","NITF",27.303559,27.303108,27.286277,27.579447,27.352697,27.23822,27.055214,27.408297,27.634161,27.762656,27.561632,27.669386,27.467762,27.425976,27.53781,26.627515,27.578798,27.62396,27.707067,26.30214,26.154273,26.537208,28.200099,27.652847,27.196024,15
"IT000000","OFRU","PHOF",29.039064,28.948072,29.612327,29.157758,28.380812,26.349027,26.44677,26.578493,26.256767,25.583802,25.283968,25.240839,24.805806,24.694979,24.211587,24.302309,24.222244,23.92799,23.458122,23.306903,22.505304,22.81051,22.592151,22.29856,22.048023,15
"IT000000","OFRU","PLAP",31.086598,33.546214,32.789744,41.505065,45.949582,51.595693,70.341554,61.240454,67.927035,59.457215,65.408169,69.289242,131.152314,124.807414,148.742329,143.439413,146.190597,153.555832,152.823439,119.635192,123.658046,117.737168,120.694171,116.150345,117.237276,117.540063
"IT000000","OFRU","POTF",28.920335,27.540917,27.813962,28.25785,26.236838,28.744246,28.915712,29.271318,25.789153,27.978752,28.694205,29.376147,28.985017,29.086587,29.190504,29.306549,28.250957,27.460076,28.049242,28.437375,27.609645,27.732677,29.063744,28.884735,28.87264,15
"IT000000","OFRU","REPB",6.485694,6.953549,7.392223,7.711391,9.92338,10.084927,13.282526,12.954614,11.946492,8.77312,8.40249,9.100402,12.470166,13.533579,16.325,17.607986,28.374935,26.579618,31.037471,29.469864,35.227692,33.868658,36.965222,37.493609,41.332837,39.988715
"IT000000","OFRU","REPM",15.540605,16.557037,17.465054,19.086217,22.753362,24.411245,46.749779,42.245343,38.621641,26.433009,22.054097,26.056295,36.135272,38.132935,48.235872,52.478271,75.333909,70.132701,79.855641,73.649787,86.522265,78.067578,82.926882,86.517242,95.597231,92.122553
"IT000000","OFRU","SEED",40.462575,45.731328,40.155904,52.677237,54.582481,58.835762,68.794662,65.25092,72.270768,90.932287,63.014174,67.958973,83.996328,89.170372,113.13126,124.243923,148.48921,150.36412,168.053588,159.908153,177.671311,164.849175,177.753806,169.421265,176.949976,180.328695
"IT000000","OLIV","EFUL",184.256952,192.67014,155.662168,163.663439,169.1079,176.182843,171.314195,198.037562,191.961133,194.282406,203.225624,190.408087,184.322661,194.708969,200.946831,213.925035,197.90013,186.482519,183.053734,184.081498,183.034885,187.428681,200.268353,193.817188,203.145232,218.910396
"IT000000","OLIV","EGAS",5.244317,5.23116,20.481546,20.691032,20.706806,20.687004,20.505923,11.166886,11.003173,10.957265,12.400576,14.05857,20.620784,17.019407,15.668192,12.662774,10.919734,10.920267,10.900115,10.917634,10.799655,10.807097,10.793224,10.8864,20.514897,20.531162
"IT000000","OLIV","ELEC",10.022233,10.023013,10.019798,10.014052,10.018269,10.026882,10.035202,10.031852,10.029744,9.760067,0.402141,1.590516,3.816765,6.312246,4.09494,4.633612,4.277536,4.350808,4.922899,4.107629,4.912808,3.27661,3.371548,4.138878,5.63924,4.085335
"IT000000","OLIV","ELUB",8.907227,9.010296,6.132304,6.468147,7.044109,6.018894,7.972616,7.3857,7.501701,8.810208,7.693999,9.106557,9.776557,11.838237,11.555158,11.284837,8.985035,13.062572,8.399426,9.629171,8.632395,8.190788,8.81532,8.252088,8.400106,7.822109
"IT000000","OLIV","INPO",273.617032,360.416578,265.718567,373.791716,244.153971,375.816971,193.288961,474.038847,289.452876,344.585243,293.0304,439.539192,317.730058,432.996647,271.426863,379.953371,243.619363,258.089674,211.325624,201.217141,228.683037,201.01842,217.329493,207.248354,205.28275,164.395473
